EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,17,3,Bronquitis/Bronquiolitis aguda,53,16,13,8,13,3,2023/04/24,F,C4,111691.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,17,4,Crisis asmática,142,10,17,42,56,17,24.04.23,F,C2,152483.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,17,5,Insuficiencia respiratoria aguda,68,3,2,10,15,38,24-04-2023,F,C5,116100.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,17,6,COVID-19 sospecha/confirmada,117,6,14,23,58,16,24.04.23,M,C3,69804.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,1,Influenza y neumonia,164,10,15,24,66,49,24-04-2023,F,C2,78981.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,2,Infeccion respiratoria aguda alta,173,11,24,35,85,18,2023/04/24,F,C5,109396.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,3,Bronquitis/Bronquiolitis aguda,192,62,37,37,41,13,2023/04/24,M,C4,88502.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,4,Crisis asmática,140,3,23,39,69,6,24-04-2023,M,C2,120537.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,5,Insuficiencia respiratoria aguda,146,5,5,11,52,73,2023/04/24,F,C5,75243.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,17,6,COVID-19 sospecha/confirmada,85,6,12,13,41,13,24-04-2023,M,C3,88657.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,1,Influenza y neumonia,145,15,17,16,63,34,2023/05/01,M,C3,96285.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,2,Infeccion respiratoria aguda alta,124,5,12,19,65,23,01.05.23,M,C3,98416.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,3,Bronquitis/Bronquiolitis aguda,179,56,40,38,39,6,01-05-2023,M,C1,98125.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,4,Crisis asmática,127,5,14,37,55,16,01-05-2023,F,C3,94934.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,5,Insuficiencia respiratoria aguda,93,1,4,5,39,44,01.05.23,F,C5,108225.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,18,6,COVID-19 sospecha/confirmada,101,5,14,24,42,16,01.05.23,F,C1,69521.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,1,Influenza y neumonia,253,14,18,38,117,66,2023/05/01,M,C3,160196.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,2,Infeccion respiratoria aguda alta,165,15,17,29,79,25,01.05.23,M,C3,96349.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,3,Bronquitis/Bronquiolitis aguda,258,81,59,51,59,8,2023/05/01,M,C3,88154.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,4,Crisis asmática,140,2,21,32,61,24,2023/05/01,F,C4,140501.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,5,Insuficiencia respiratoria aguda,133,6,6,9,46,66,01.05.23,M,C2,110290.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,18,6,COVID-19 sospecha/confirmada,131,10,19,23,58,21,2023/05/01,M,C5,168637.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,1,Influenza y neumonia,168,7,17,32,70,42,01-05-2023,F,C5,91631.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,2,Infeccion respiratoria aguda alta,149,8,12,30,70,29,01-05-2023,M,C3,92581.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,3,Bronquitis/Bronquiolitis aguda,172,59,35,24,44,10,2023/05/01,M,C3,84189.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,4,Crisis asmática,90,4,11,21,46,8,2023/05/01,F,C3,99022.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,5,Insuficiencia respiratoria aguda,92,3,4,3,31,51,01-05-2023,M,C1,128469.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,18,6,COVID-19 sospecha/confirmada,202,18,19,31,101,33,01.05.23,F,C5,117275.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,1,Influenza y neumonia,50,5,2,11,22,10,2023/05/01,F,C3,90692.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,2,Infeccion respiratoria aguda alta,119,9,15,22,59,14,01.05.23,M,C4,94141.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,3,Bronquitis/Bronquiolitis aguda,93,28,21,22,17,5,01-05-2023,M,C3,82293.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,4,Crisis asmática,163,7,25,42,72,17,01.05.23,M,C3,91727.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,5,Insuficiencia respiratoria aguda,144,6,10,10,42,76,01-05-2023,F,C4,136532.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,18,6,COVID-19 sospecha/confirmada,152,10,19,23,81,19,01.05.23,M,C4,145381.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,1,Influenza y neumonia,181,10,13,33,86,39,01-05-2023,F,C3,137513.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,2,Infeccion respiratoria aguda alta,184,11,22,27,91,33,2023/05/01,M,C4,103760.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,3,Bronquitis/Bronquiolitis aguda,222,63,55,28,66,10,01.05.23,M,C4,122364.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,4,Crisis asmática,103,5,10,27,52,9,01-05-2023,F,C4,114269.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,5,Insuficiencia respiratoria aguda,76,6,3,2,21,44,01-05-2023,M,C3,129298.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,18,6,COVID-19 sospecha/confirmada,118,11,8,24,55,20,01-05-2023,M,C3,143104.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,1,Influenza y neumonia,232,24,27,34,102,45,08.05.23,F,C3,48908.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,2,Infeccion respiratoria aguda alta,158,11,17,38,66,26,08.05.23,F,C3,69609.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,3,Bronquitis/Bronquiolitis aguda,233,72,64,46,45,6,2023/05/08,M,C1,51062.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,4,Crisis asmática,61,1,9,27,20,4,08.05.23,F,C4,109060.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,5,Insuficiencia respiratoria aguda,158,10,0,12,61,75,08-05-2023,M,C3,94813.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,19,6,COVID-19 sospecha/confirmada,70,6,13,9,32,10,08-05-2023,M,C2,85367.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,1,Influenza y neumonia,246,24,22,32,112,56,08-05-2023,F,C3,109030.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,2,Infeccion respiratoria aguda alta,48,3,6,13,19,7,08.05.23,F,C2,87845.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,3,Bronquitis/Bronquiolitis aguda,98,30,30,14,21,3,08.05.23,F,C4,74978.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,4,Crisis asmática,63,3,10,16,27,7,2023/05/08,M,C3,69446.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,5,Insuficiencia respiratoria aguda,101,1,4,8,35,53,2023/05/08,F,C3,101787.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,19,6,COVID-19 sospecha/confirmada,54,3,13,8,24,7,2023/05/08,M,C4,88584.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,1,Influenza y neumonia,93,7,10,18,35,23,2023/05/08,F,C3,86348.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,2,Infeccion respiratoria aguda alta,63,2,10,13,30,8,2023/05/08,F,C3,110117.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,3,Bronquitis/Bronquiolitis aguda,127,37,29,29,27,5,08.05.23,F,C1,126116.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,4,Crisis asmática,149,3,22,42,67,15,08-05-2023,F,C4,70293.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,5,Insuficiencia respiratoria aguda,171,6,6,18,57,84,08-05-2023,M,C3,91065.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,19,6,COVID-19 sospecha/confirmada,56,1,9,14,22,10,08.05.23,M,C3,88799.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,1,Influenza y neumonia,92,8,5,13,46,20,2023/05/08,F,C4,97284.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,2,Infeccion respiratoria aguda alta,118,10,11,25,55,17,08-05-2023,M,C2,136152.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,3,Bronquitis/Bronquiolitis aguda,63,18,19,8,15,3,08.05.23,M,C2,102715.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,4,Crisis asmática,135,2,17,41,65,10,2023/05/08,F,C3,82334.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,5,Insuficiencia respiratoria aguda,106,4,1,12,26,63,08-05-2023,F,C3,84906.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,19,6,COVID-19 sospecha/confirmada,90,4,8,15,47,16,08-05-2023,M,C3,72200.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,19,1,Influenza y neumonia,234,21,16,34,100,63,2023/05/08,F,C3,69716.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,19,2,Infeccion respiratoria aguda alta,110,7,13,21,59,10,08-05-2023,F,C3,97414.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada  ,-38.7397,-72.5984,Alta Complejidad,2023,19,3,Bronquitis/Bronquiolitis aguda,154,50,43,19,37,5,2023/05/08,F,C1,99820.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,19,4,Crisis asmática,185,7,23,51,82,22,08-05-2023,M,C4,92516.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,19,5,Insuficiencia respiratoria aguda,197,8,6,15,83,85,08.05.23,M,C4,76707.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,19,6,COVID-19 sospecha/confirmada,138,11,17,18,73,19,2023/05/08,M,C4,121376.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,1,Influenza y neumonia,218,18,26,34,87,53,15-05-2023,F,C3,134018.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,2,Infeccion respiratoria aguda alta,205,16,26,38,100,25,15-05-2023,F,desconocido,66698.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,3,Bronquitis/Bronquiolitis aguda,190,62,47,36,40,5,15-05-2023,F,C3,56764.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,4,Crisis asmática,129,2,15,44,58,10,15-05-2023,F,C4,71385.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,5,Insuficiencia respiratoria aguda,231,7,6,16,80,122,2023/05/15,F,C4,130066.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,20,6,COVID-19 sospecha/confirmada,252,19,28,45,121,39,2023/05/15,M,C2,95781.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,20,1,Influenza y neumonia,226,14,23,29,107,53,2023/05/15,F,C4,68969.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,20,2,Infeccion respiratoria aguda alta,117,12,11,15,55,24,2023/05/15,M,C5,88428.0
