EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencion,anio_fecha,mes_fecha,dia_semana
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,47,4,crisis asmática,1101,6,9,26,36,7,20.11.23,m,c2,126395.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,47,5,insuficiencia respiratoria aguda,100,1,2,8,35,54,2023/11/20,f,c1,111327.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,47,6,covid-19 sospecha/confirmada,103,5,17,22,41,18,2023/11/20,m,c5,61982.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,1,influenza y neumonia,46,0,6,6,23,11,2023/11/20,m,c4,76127.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,2,infeccion respiratoria aguda alta,69,4,394,12,37,13,20-11-2023,f,c3,92158.0,2023-11-20,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,3,bronquitis/bronquiolitis aguda,92,30,20,17,22,3,20-11-2023,m,c4,91347.0,2023-11-20,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,4,crisis asmática,186,9,27,43,86,21,20.11.23,f,c2,137699.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,5,insuficiencia respiratoria aguda,114,1,4,4,42,63,2023/11/20,m,c4,67004.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,47,6,covid-19 sospecha/confirmada,88,7,11,18,41,11,20-11-2023,f,c1,102391.0,2023-11-20,2023.0,11.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,1,influenza y neumonia,47,7,4,8,19,9,2023/11/27,f,c3,135183.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,2,infeccion respiratoria aguda alta,171,13,22,37,77,22,2023/11/27,f,c4,120695.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,3,bronquitis/bronquiolitis aguda,112,24,38,18,26,6,27.11.23,m,c2,73044.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,4,crisis asmática,88,8,11,24,35,10,2023/11/27,f,c3,110193.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,5,insuficiencia respiratoria aguda,149,6,4,9,54,76,27-11-2023,f,c3,74980.0,2023-11-27,2023.0,11.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,48,6,covid-19 sospecha/confirmada,178,16,18,32,86,26,27-11-2023,m,c4,117302.0,2023-11-27,2023.0,11.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,1,influenza y neumonia,185,19,12,23,81,50,2023/11/27,m,c2,80172.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,2,infeccion respiratoria aguda alta,184,21,24,28,90,21,2023/11/27,f,c3,90496.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,3,bronquitis/bronquiolitis aguda,132,43,42,18,22,7,2023/11/27,m,c2,102968.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,4,crisis asmática,128,11,15,33,55,14,2023/11/27,f,c2,79271.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,5,insuficiencia respiratoria aguda,178,8,6,8,78,78,27-11-2023,f,c2,113516.0,2023-11-27,2023.0,11.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,48,6,covid-19 sospecha/confirmada,69,2,9,18,31,9,27-11-2023,f,c5,126513.0,2023-11-27,2023.0,11.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,1,influenza y neumonia,161,9,19,27,64,42,2023/11/27,m,c3,54958.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,2,infeccion respiratoria aguda alta,77,2,10,18,39,8,2023/11/27,f,c4,96391.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,3,bronquitis/bronquiolitis aguda,54,14,13,12,12,3,27.11.23,f,c4,102624.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,4,crisis asmática,67,4,10,14,30,9,2023/11/27,m,c1,116697.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,5,insuficiencia respiratoria aguda,28,1,3,2,13,9,2023/11/27,m,c3,103794.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,48,6,covid-19 sospecha/confirmada,173,14,25,31,80,23,2023/11/27,f,c4,65677.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,1,influenza y neumonia,129,14,12,21,47,35,27-11-2023,f,c4,147757.0,2023-11-27,2023.0,11.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,2,infeccion respiratoria aguda alta,45,5,7,8,18,7,2023/11/27,f,c4,77232.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,3,bronquitis/bronquiolitis aguda,74,22,19,8,21,4,2023/11/27,f,c2,69342.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,4,crisis asmática,108,6,14,29,53,6,2023/11/27,m,c3,84534.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,5,insuficiencia respiratoria aguda,89,6,2,6,24,51,27-11-2023,f,c5,120823.0,2023-11-27,2023.0,11.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,48,6,covid-19 sospecha/confirmada,148,10,13,30,73,22,27-11-2023,m,c4,113109.0,2023-11-27,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-70.7766,alta complejidad,2023,48,1,influenza y neumonia,204,18,26,29,66,65,27-11-2023,m,c2,108262.0,2023-11-27,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,48,2,infeccion respiratoria aguda alta,79,5,13,13,39,9,2023/11/27,m,c4,141490.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,48,3,bronquitis/bronquiolitis aguda,193,60,55,37,33,8,2023/11/27,f,c3,87672.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,48,4,crisis asmática,70,3,8,21,33,5,27-11-2023,f,c4,109846.0,2023-11-27,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,48,5,insuficiencia respiratoria aguda,140,6,8,6,40,80,27-11-2023,m,c2,78386.0,2023-11-27,2023.0,11.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,48,6,covid-19 sospecha/confirmada,168,8,19,28,81,32,27-11-2023,m,c2,90964.0,2023-11-27,2023.0,11.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,1,influenza y neumonia,162,19,18,20,67,38,2023/12/04,f,c5,69401.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,2,infeccion respiratoria aguda alta,170,15,19,46,75,15,04.12.23,m,c3,83760.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,3,bronquitis/bronquiolitis aguda,214,65,59,34,51,5,04.12.23,f,c2,63924.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,4,crisis asmática,62,1,5,20,30,6,04-12-2023,m,c3,84273.0,2023-12-04,2023.0,12.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,5,insuficiencia respiratoria aguda,195,6,6,20,78,85,04.12.23,m,c2,96965.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2023,49,6,covid-19 sospecha/confirmada,83,3,10,19,41,10,04-12-2023,f,c4,118052.0,2023-12-04,2023.0,12.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,1,influenza y neumonia,100,8,14,18,43,17,04-12-2023,m,c5,69001.0,2023-12-04,2023.0,12.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,2,infeccion respiratoria aguda alta,88,6,18,16,35,13,04-12-2023,m,c2,79955.0,2023-12-04,2023.0,12.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,3,bronquitis/bronquiolitis aguda,196,54,58,27,45,12,2023/12/04,f,c4,142985.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,4,crisis asmática,160,10,15,46,65,24,2023/12/04,f,c3,73195.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,5,insuficiencia respiratoria aguda,72,0,4,3,25,40,04-12-2023,m,c1,83052.0,2023-12-04,2023.0,12.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2023,49,6,covid-19 sospecha/confirmada,81,5,11,17,35,13,04-12-2023,m,c3,81921.0,2023-12-04,2023.0,12.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,1,influenza y neumonia,125,9,11,27,46,32,2023/12/04,m,c3,95049.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,2,infeccion respiratoria aguda alta,106,5,17,15,48,21,04-12-2023,m,c2,77166.0,2023-12-04,2023.0,12.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,3,bronquitis/bronquiolitis aguda,109,37,25,19,21,7,2023/12/04,f,c3,121568.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,4,crisis asmática,162,4,27,39,72,20,2023/12/04,m,c4,79059.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,5,insuficiencia respiratoria aguda,79,3,4,8,34,30,2023/12/04,f,c2,89933.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2023,49,6,covid-19 sospecha/confirmada,186,5,18,43,80,40,04-12-2023,f,c5,82786.0,2023-12-04,2023.0,12.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,1,influenza y neumonia,36,2,8,5,12,9,2023/12/04,f,c3,124212.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,2,infeccion respiratoria aguda alta,138,13,17,26,60,22,2023/12/04,f,c1,111109.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,3,bronquitis/bronquiolitis aguda,175,54,39,36,36,10,04-12-2023,f,c2,73968.0,2023-12-04,2023.0,12.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,4,crisis asmática,134,14,11,41,61,7,2023/12/04,m,c4,93894.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,5,insuficiencia respiratoria aguda,147,5,8,8,53,73,2023/12/04,m,c2,86346.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2023,49,6,covid-19 sospecha/confirmada,173,8,20,34,89,22,04-12-2023,f,c2,114639.0,2023-12-04,2023.0,12.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,49,1,influenza y neumonia,84,9,10,15,31,19,2023/12/04,m,c3,114880.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2023,49,2,infeccion respiratoria aguda alta,127,9,18,19,65,16,04-12-2023,f,c3,117749.0,2023-12-04,2023.0,12.0,monday
